"No.","Mac Source","Mac Destination","Mac Transmitter","Mac Receiver","BSSID","Time","Ip Source","Ip Destination","Protocol","Length","Info","Retry","Rate","RSSI","Channel","Data"
"2718","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","30.951566","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=1557, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]",""
"2719","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","30.953164","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2462 [BG 11]",""
"2720","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","30.960942","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-35 dBm","2462 [BG 11]","0000000000000454"
"2721","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","30.963171","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2727, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-31 dBm","2462 [BG 11]",""
"2722","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","30.971749","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-35 dBm","2462 [BG 11]","0000000000000455"
"2723","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","30.992354","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-37 dBm","2462 [BG 11]","0000000000000456"
"2724","f0:f7:55:f3:c7:c4","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","30.997481","Cisco_f3:c7:c4","Broadcast","ARP","96","Who has 155.210.155.30?  Tell 155.210.155.254","Frame is not being retransmitted","1","-35 dBm","2462 [BG 11]",""
"2725","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.002434","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-39 dBm","2462 [BG 11]","0000000000000457"
"2726","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.023538","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-43 dBm","2462 [BG 11]","0000000000000458"
"2727","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","31.028896","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=317, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]",""
"2728","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.033772","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-43 dBm","2462 [BG 11]","0000000000000459"
"2729","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","31.052596","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1712, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-65 dBm","2462 [BG 11]",""
"2730","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","31.054256","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-35 dBm","2462 [BG 11]",""
"2731","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","31.059255","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-43 dBm","2462 [BG 11]",""
"2732","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","31.059635","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-39 dBm","2462 [BG 11]",""
"2733","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.066653","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","65","-43 dBm","2462 [BG 11]","000000000000045b"
"2734","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","31.067858","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-43 dBm","2462 [BG 11]",""
"2735","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.085903","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-45 dBm","2462 [BG 11]","000000000000045c"
"2736","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.096069","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-43 dBm","2462 [BG 11]","000000000000045d"
"2737","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.116195","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-41 dBm","2462 [BG 11]","000000000000045e"
"2738","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.126816","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-37 dBm","2462 [BG 11]","000000000000045f"
"2739","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","31.129674","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=318, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-67 dBm","2462 [BG 11]",""
"2740","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.147108","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-35 dBm","2462 [BG 11]","0000000000000460"
"2741","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","31.156381","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=1559, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]",""
"2742","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","31.157980","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-35 dBm","2462 [BG 11]",""
"2743","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.157994","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-35 dBm","2462 [BG 11]","0000000000000461"
"2744","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","31.168026","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2731, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-31 dBm","2462 [BG 11]",""
"2745","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.177918","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-33 dBm","2462 [BG 11]","0000000000000462"
"2746","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.188441","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-33 dBm","2462 [BG 11]","0000000000000463"
"2747","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.188575","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","65","-35 dBm","2462 [BG 11]","0000000000000463"
"2748","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","31.204031","54:a2:74:4c:8c:e1","Broadcast","802.11","295","Beacon frame, SN=1776, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-79 dBm","2462 [BG 11]",""
"2749","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.209111","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-33 dBm","2462 [BG 11]","0000000000000464"
"2750","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.229436","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-37 dBm","2462 [BG 11]","0000000000000465"
"2751","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","31.232069","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=319, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]",""
"2752","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.240151","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","13","-35 dBm","2462 [BG 11]","0000000000000466"
"2753","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","31.256630","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1714, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-63 dBm","2462 [BG 11]",""
"2754","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","31.260485","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2462 [BG 11]",""
"2755","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.260921","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-41 dBm","2462 [BG 11]","0000000000000467"
"2756","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","31.270421","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2732, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-39 dBm","2462 [BG 11]",""
"2757","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.270941","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-43 dBm","2462 [BG 11]","0000000000000468"
"2758","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.291712","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-47 dBm","2462 [BG 11]","0000000000000469"
"2759","f0:f7:55:f3:c7:c4","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","31.301341","Cisco_f3:c7:c4","Broadcast","ARP","96","Who has 155.210.155.234?  Tell 155.210.155.254","Frame is not being retransmitted","1","-45 dBm","2462 [BG 11]",""
"2760","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.302837","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-47 dBm","2462 [BG 11]","000000000000046a"
"2761","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","31.308417","54:a2:74:4c:8c:e1","Broadcast","802.11","295","Beacon frame, SN=1778, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-79 dBm","2462 [BG 11]",""
"2762","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.313439","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-49 dBm","2462 [BG 11]","000000000000046b"
"2763","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.334628","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","43,3","-47 dBm","2462 [BG 11]","000000000000046c"
"2764","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.344962","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-49 dBm","2462 [BG 11]","000000000000046d"
"2765","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","31.359050","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1715, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-55 dBm","2462 [BG 11]",""
"2766","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","31.361443","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-37 dBm","2462 [BG 11]",""
"2767","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","31.362984","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=1561, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]",""
"2768","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","31.365016","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=1779, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-79 dBm","2462 [BG 11]",""
"2769","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.365289","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-47 dBm","2462 [BG 11]","000000000000046e"
"2770","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","31.372819","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2734, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2462 [BG 11]",""
"2771","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.375845","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-45 dBm","2462 [BG 11]","000000000000046f"
"2772","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.396528","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-41 dBm","2462 [BG 11]","0000000000000470"
"2773","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.406904","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-43 dBm","2462 [BG 11]","0000000000000471"
"2774","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","31.412827","54:a2:74:4c:8c:e1","Broadcast","802.11","295","Beacon frame, SN=1780, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-77 dBm","2462 [BG 11]",""
"2775","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.427426","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-37 dBm","2462 [BG 11]","0000000000000472"
"2776","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","31.436816","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=321, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-67 dBm","2462 [BG 11]",""
"2777","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.438213","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-35 dBm","2462 [BG 11]","0000000000000473"
"2778","78:ba:f9:bc:45:71","ff:ff:ff:ff:ff:ff","78:ba:f9:bc:45:71","ff:ff:ff:ff:ff:ff","78:ba:f9:bc:45:71","31.447128","78:ba:f9:bc:45:71","Broadcast","802.11","295","Beacon frame, SN=1437, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-79 dBm","2462 [BG 11]",""
"2779","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.458437","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-37 dBm","2462 [BG 11]","0000000000000474"
"2780","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","31.461401","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1716, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-61 dBm","2462 [BG 11]",""
"2781","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","31.463482","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=1562, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-65 dBm","2462 [BG 11]",""
"2782","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","31.465083","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-27 dBm","2462 [BG 11]",""
"2783","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","31.475189","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2735, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-33 dBm","2462 [BG 11]",""
"2784","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.479271","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-37 dBm","2462 [BG 11]","0000000000000475"
"2785","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.490229","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-35 dBm","2462 [BG 11]","0000000000000476"
"2786","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","31.503521","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-35 dBm","2462 [BG 11]",""
"2787","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","31.505310","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-35 dBm","2462 [BG 11]",""
"2788","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","31.517279","54:a2:74:4c:8c:e1","Broadcast","802.11","295","Beacon frame, SN=1782, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-77 dBm","2462 [BG 11]",""
"2789","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.521229","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-37 dBm","2462 [BG 11]","0000000000000478"
"2790","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","31.531791","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","72,2","-41 dBm","2462 [BG 11]","0000000000000479"
